date,mae,rmse,mape,bias
2023-01-03,25.682098388671875,25.68209863756635,0.27615159557711694,-25.682098388671875
2023-01-03,11.281974792480469,11.28197495939319,0.17628085613250732,11.281974792480469
2023-01-03,18.921524047851562,18.921524208401937,0.22525623866489955,-18.921524047851562
2023-01-03,27.48779296875,27.487792478690654,0.4102655666977612,27.48779296875
2023-01-03,12.477767944335938,12.477767704587565,0.18905709006569602,12.477767944335938
2023-01-03,1.1871261596679688,1.1871261510137476,0.013966190113740808,-1.1871261596679688
2023-01-04,1.1882171630859375,1.188217147311997,0.01305733146248283,-1.1882171630859375
2023-01-04,25.023162841796875,25.023163097543243,0.2579707509463595,-25.023162841796875
2023-01-04,18.336387634277344,18.33638770351652,0.25118339225037456,18.336387634277344
2023-01-04,3.958343505859375,3.9583435593857765,0.052777913411458335,-3.958343505859375
2023-01-04,5.011299133300781,5.011299145467791,0.061867890534577544,-5.011299133300781
2023-01-04,25.277320861816406,25.27732050928077,0.5055464172363281,25.277320861816406
2023-01-04,11.867210388183594,11.867210644315811,0.20460707565833783,11.867210388183594
2023-01-04,27.145484924316406,27.145485451011808,0.4762365776195861,27.145484924316406
2023-01-04,24.596786499023438,24.59678621466316,0.49193572998046875,24.596786499023438
2023-01-04,17.71435546875,17.714355785037917,0.2811802455357143,17.71435546875
2023-01-04,3.4449234008789062,3.4449234308113197,0.0447392649464793,3.4449234008789062
2023-01-04,21.414939880371094,21.414939642515414,0.23026817075667844,-21.414939880371094
2023-01-05,17.584815979003906,17.584815566999577,0.3085055434912966,17.584815979003906
2023-01-05,7.5206451416015625,7.520645209695587,0.08000686320852726,-7.5206451416015625
2023-01-05,8.622413635253906,8.622413579165395,0.11197939786044034,-8.622413635253906
2023-01-05,27.748268127441406,27.74826786718238,0.29836847448861725,-27.748268127441406
2023-01-05,23.007858276367188,23.007858923976933,0.3834643046061198,23.007858276367188
2023-01-05,8.986549377441406,8.986549499079947,0.1109450540424865,8.986549377441406
2023-01-05,13.168571472167969,13.16857130221808,0.15492437026079964,-13.168571472167969
2023-01-05,2.68255615234375,2.682556129430049,0.043267034715221774,-2.68255615234375
2023-01-05,22.783660888671875,22.783661137836255,0.4068510872977121,22.783660888671875
2023-01-05,22.331260681152344,22.33126085069181,0.23756660299098237,-22.331260681152344
2023-01-05,11.452934265136719,11.452934482129596,0.1487394060407366,-11.452934265136719
2023-01-05,14.753776550292969,14.753776454783852,0.17992410427186548,-14.753776550292969
2023-01-06,7.0240020751953125,7.024002069477307,0.0755269040343582,-7.0240020751953125
2023-01-06,4.571922302246094,4.571922292614675,0.059375614314884334,4.571922302246094
2023-01-06,13.942634582519531,13.94263476567411,0.2630685770286704,13.942634582519531
2023-01-06,16.83007049560547,16.830070758564304,0.20777864809389468,-16.83007049560547
2023-01-06,6.3991241455078125,6.399124276329243,0.07440842029660247,-6.3991241455078125
2023-01-06,3.407958984375,3.407958975630082,0.041560475419207314,-3.407958984375
2023-01-06,19.408401489257812,19.408401148890395,0.19804491315569198,-19.408401489257812
2023-01-06,18.55394744873047,18.553947353658838,0.1893259943748007,-18.55394744873047
2023-01-06,4.436729431152344,4.436729471711271,0.0515898771064226,4.436729431152344
2023-01-06,8.52532958984375,8.525329547676405,0.11367106119791667,-8.52532958984375
2023-01-06,19.9923095703125,19.992309617641887,0.32774277984118855,19.9923095703125
2023-01-06,31.9827880859375,31.98278822547811,0.6271134918811274,31.9827880859375
2023-01-07,20.530014038085938,20.53001402410817,0.3158463698167067,20.530014038085938
2023-01-07,0.8696517944335938,0.8696517984160564,0.012603649194689764,0.8696517944335938
2023-01-07,2.4367523193359375,2.436752302471438,0.03531525100486866,2.4367523193359375
2023-01-07,8.439949035644531,8.439949188802638,0.11561574021430865,8.439949035644531
2023-01-07,26.923046112060547,26.923045942686933,0.33653807640075684,-26.923046112060547
2023-01-07,24.29235076904297,24.292350362466216,0.43379197801862446,24.29235076904297
2023-01-07,9.775344848632812,9.775344772307546,0.11108346418900923,-9.775344848632812
2023-01-07,13.094131469726562,13.09413164625039,0.23807511763139205,13.094131469726562
2023-01-07,13.272193908691406,13.272194178268492,0.24131261652166194,13.272193908691406
2023-01-07,3.2268600463867188,3.226859977254231,0.048891818884647255,3.2268600463867188
2023-01-07,16.21501922607422,16.215019252693917,0.2702503204345703,16.21501922607422
2023-01-07,18.80548858642578,18.80548836968255,0.20894987318250868,-18.80548858642578
2023-01-08,34.863128662109375,34.86312871990443,0.35574621083785074,-34.863128662109375
2023-01-08,4.762306213378906,4.762306133339351,0.0690189306286798,4.762306213378906
2023-01-08,16.203384399414062,16.203383970628153,0.23483165796252264,16.203384399414062
2023-01-08,31.302841186523438,31.302841067333148,0.3227097029538499,-31.302841186523438
2023-01-08,14.21124267578125,14.211242437629926,0.1450126803651148,-14.21124267578125
2023-01-08,8.562744140625,8.562744137144536,0.1157127586570946,8.562744140625
2023-01-08,30.89026641845703,30.890266381643688,0.5063978101386398,30.89026641845703
2023-01-08,5.378059387207031,5.37805940365284,0.06558609008789062,-5.378059387207031
2023-01-08,19.860816955566406,19.860817125303925,0.22067574395073786,-19.860816955566406
2023-01-08,0.08428192138671875,0.08428192104140353,0.001040517547984182,0.08428192138671875
2023-01-08,25.321319580078125,25.321320077916184,0.2610445317533827,-25.321319580078125
2023-01-08,0.715362548828125,0.7153625690074029,0.00851622081938244,0.715362548828125
2023-01-09,35.498905181884766,35.49890478889366,0.3622337263457629,-35.498905181884766
2023-01-09,7.4494476318359375,7.449447652323428,0.09801904778731496,7.4494476318359375
2023-01-09,2.14544677734375,2.145446804257491,0.026163985089557928,2.14544677734375
2023-01-09,3.9571456909179688,3.957145726919486,0.048257874279487425,-3.9571456909179688
2023-01-09,5.648223876953125,5.648223915124625,0.07335355684354708,5.648223876953125
2023-01-09,5.853302001953125,5.853301865674868,0.06886237649356618,5.853302001953125
2023-01-09,21.35369873046875,21.353698467301207,0.22716700777094415,-21.35369873046875
2023-01-09,25.570449829101562,25.57044974947889,0.4917394197904147,25.570449829101562
2023-01-09,31.54682159423828,31.546821794469743,0.32522496488905445,-31.54682159423828
2023-01-09,26.769912719726562,26.769912866187692,0.5050926928250294,26.769912719726562
2023-01-09,7.2478485107421875,7.24784845457319,0.10354069301060267,7.2478485107421875
2023-01-09,7.717445373535156,7.717445417729546,0.08123626708984374,-7.717445373535156
2023-01-10,10.810928344726562,10.81092849512741,0.14609362628008868,10.810928344726562
2023-01-10,4.817848205566406,4.8178481073122095,0.05875424640934642,-4.817848205566406
2023-01-10,11.337753295898438,11.337753182037298,0.12739048647076895,-11.337753295898438
2023-01-10,33.02320861816406,33.02320924187733,0.6475138944738051,33.02320861816406
2023-01-10,28.27953338623047,28.279533140221858,0.28565185238616636,-28.27953338623047
2023-01-10,10.752464294433594,10.752464189432091,0.12502865458643714,-10.752464294433594
2023-01-10,4.89520263671875,4.895202639382279,0.061190032958984376,4.89520263671875
2023-01-10,32.260108947753906,32.26010848725365,0.620386710533729,32.260108947753906
2023-01-10,24.22435760498047,24.22435796967525,0.4404428655450994,24.22435760498047
2023-01-10,31.47119903564453,31.471198584293404,0.6052153660700872,31.47119903564453
2023-01-10,4.6497802734375,4.649780284653958,0.06642543247767857,4.6497802734375
2023-01-10,2.4580307006835938,2.458030703608149,0.03192247663225446,-2.4580307006835938
2023-01-11,11.925743103027344,11.925742865562205,0.12294580518584891,-11.925743103027344
2023-01-11,7.449470520019531,7.449470439753665,0.10066852054080448,-7.449470520019531
2023-01-11,19.287490844726562,19.287490601453882,0.3161883745037141,19.287490844726562
2023-01-11,3.4554061889648438,3.455406160454023,0.04866769280232174,3.4554061889648438
2023-01-11,26.471641540527344,26.471641481675725,0.472707884652274,26.471641540527344
2023-01-11,37.50627899169922,37.50627877123542,0.3948029367547286,-37.50627899169922
2023-01-11,7.139060974121094,7.139060886288529,0.09518747965494792,7.139060974121094
2023-01-11,1.5232696533203125,1.523269644072932,0.022076371787250904,1.5232696533203125
2023-01-11,5.710395812988281,5.710395755982365,0.07416098458426339,-5.710395812988281
2023-01-11,2.24188232421875,2.241882303447754,0.03157580738336268,2.24188232421875
2023-01-11,2.2458038330078125,2.2458038408351717,0.031191719902886286,-2.2458038330078125
2023-01-11,20.201553344726562,20.201553224580206,0.22199509170029189,-20.201553344726562
2023-01-12,11.936569213867188,11.93656941726244,0.12974531754203464,-11.936569213867188
2023-01-12,18.14892578125,18.148925984870203,0.362978515625,18.14892578125
2023-01-12,10.821449279785156,10.821449412856834,0.12882677714029947,-10.821449279785156
2023-01-12,10.966644287109375,10.966644345833771,0.11792090631300403,-10.966644287109375
2023-01-12,6.454414367675781,6.454414442053975,0.09491785834817325,6.454414367675781
2023-01-12,5.781700134277344,5.781699993044461,0.07708933512369792,-5.781700134277344
2023-01-12,10.865303039550781,10.865303013276367,0.11939893450055804,-10.865303039550781
2023-01-12,7.669853210449219,7.669853239284191,0.09353479524938071,7.669853210449219
2023-01-12,20.17169189453125,20.17169194097805,0.32534986926663306,20.17169189453125
2023-01-12,14.512199401855469,14.512199268625851,0.25021033451474944,14.512199401855469
2023-01-12,28.99756622314453,28.997565857905965,0.547123891002727,28.99756622314453
2023-01-12,25.546478271484375,25.54647839906217,0.26336575537612755,-25.546478271484375
2023-01-13,23.53473663330078,23.534737094296514,0.36207287128155047,23.53473663330078
2023-01-13,13.87896728515625,13.878967267843635,0.2669032170222356,13.87896728515625
2023-01-13,14.211845397949219,14.21184531442736,0.24087873555846134,14.211845397949219
2023-01-13,18.6796875,18.6796875,0.2364517405063291,-18.6796875
2023-01-13,31.866798400878906,31.866798692161073,0.6373359680175781,31.866798400878906
2023-01-13,11.332916259765625,11.332916551294012,0.1452937982021234,-11.332916259765625
2023-01-13,6.1058502197265625,6.105850178524518,0.0939361572265625,6.1058502197265625
2023-01-13,19.811065673828125,19.811065910736133,0.2085375334087171,-19.811065673828125
2023-01-13,15.930068969726562,15.930068733177205,0.18741257611443016,-15.930068969726562
2023-01-13,20.82524871826172,20.825248594048194,0.21692967414855957,-20.82524871826172
2023-01-13,21.81188201904297,21.811882294486086,0.24786229567094284,-21.81188201904297
2023-01-13,4.739753723144531,4.739753714492753,0.0667570946921765,4.739753723144531
2023-01-14,4.399192810058594,4.399192840060887,0.053648692805592604,-4.399192810058594
2023-01-14,1.6716995239257812,1.6716995147160363,0.020896244049072265,-1.6716995239257812
2023-01-14,8.432083129882812,8.432083312663556,0.12972435584435096,8.432083129882812
2023-01-14,12.318988800048828,12.318989084556804,0.1620919578953793,-12.318988800048828
2023-01-14,5.247566223144531,5.247566203971464,0.06478476818696952,-5.247566223144531
2023-01-14,16.775169372558594,16.775169478582214,0.32892488965801164,16.775169372558594
2023-01-14,20.173667907714844,20.173667680314882,0.20377442331025095,-20.173667907714844
2023-01-14,10.311058044433594,10.311057989853282,0.1690337384333376,10.311058044433594
2023-01-14,16.971961975097656,16.971961741400506,0.1844778475554093,-16.971961975097656
2023-01-14,1.7604522705078125,1.7604522550999706,0.021468930128144055,-1.7604522705078125
2023-01-14,2.5775299072265625,2.5775299310287596,0.03221912384033203,-2.5775299072265625
2023-01-14,11.716270446777344,11.7162705710371,0.12598140265351981,-11.716270446777344
2023-01-15,18.557876586914062,18.557876370711845,0.18936608762157206,-18.557876586914062
2023-01-15,23.43073272705078,23.430732095753406,0.35501110192501184,23.43073272705078
2023-01-15,1.613433837890625,1.6134338306752487,0.02304905482700893,1.613433837890625
2023-01-15,6.3994598388671875,6.399459887602027,0.0790056770230517,6.3994598388671875
2023-01-15,7.298286437988281,7.298286383176491,0.0935677748460036,7.298286437988281
2023-01-15,2.5598297119140625,2.5598297162344497,0.03084132183028991,2.5598297119140625
2023-01-15,6.616729736328125,6.616729756526137,0.07784387925091912,-6.616729736328125
2023-01-15,11.764846801757812,11.76484683681645,0.1251579446995512,-11.764846801757812
2023-01-15,14.881446838378906,14.881446787731822,0.2038554361421768,14.881446838378906
2023-01-15,0.7798538208007812,0.7798538321086191,0.009283974057152158,0.7798538208007812
2023-01-15,15.954193115234375,15.954193348470822,0.2381222853020056,15.954193115234375
2023-01-15,29.001068115234375,29.001068095564925,0.517876216343471,29.001068115234375
2023-01-16,13.07537841796875,13.075378202435246,0.19228497673483455,13.07537841796875
2023-01-16,0.6783523559570312,0.6783523600328834,0.009690747942243304,-0.6783523559570312
2023-01-16,17.845603942871094,17.845603833209875,0.18397529838011437,-17.845603942871094
2023-01-16,15.685264587402344,15.68526464091278,0.23765552405155066,15.685264587402344
2023-01-16,11.22589111328125,11.225891050727888,0.1650866340188419,11.22589111328125
2023-01-16,24.173233032226562,24.17323343791124,0.26563992343106113,-24.173233032226562
2023-01-16,13.111770629882812,13.111770792886647,0.1489973935213956,-13.111770629882812
2023-01-16,18.008331298828125,18.008331066286203,0.2952185458824283,18.008331298828125
2023-01-16,16.705169677734375,16.70516935279223,0.2983066013881138,16.705169677734375
2023-01-16,0.2664031982421875,0.2664031943092846,0.003917694091796875,-0.2664031982421875
2023-01-16,10.449287414550781,10.449287382952171,0.19350532249168115,10.449287414550781
2023-01-16,3.6074752807617188,3.60747527623577,0.04294613429478237,-3.6074752807617188
2023-01-17,7.000648498535156,7.000648468498628,0.0897519038273738,-7.000648498535156
2023-01-17,21.90509796142578,21.90509787671083,0.4056499622486256,21.90509796142578
2023-01-17,23.71137237548828,23.71137252483961,0.24444713789163178,-23.71137237548828
2023-01-17,24.534439086914062,24.534439482146826,0.438114983694894,24.534439086914062
2023-01-17,17.713050842285156,17.713050746498947,0.19902304317174332,-17.713050842285156
2023-01-17,28.93769073486328,28.93769088253728,0.3014342784881592,-28.93769073486328
2023-01-17,33.79566955566406,33.79567041600429,0.662660187365962,33.79566955566406
2023-01-17,4.4099884033203125,4.409988440673626,0.055124855041503905,4.4099884033203125
2023-01-17,6.938682556152344,6.93868266154583,0.08163155948414522,-6.938682556152344
2023-01-17,12.3497314453125,12.34973154123704,0.14195093615301724,-12.3497314453125
2023-01-17,15.562141418457031,15.56214162881174,0.1788751887178969,-15.562141418457031
2023-01-17,13.291824340820312,13.291824260164063,0.22528515831898835,13.291824340820312
2023-01-18,30.21642303466797,30.216423126546598,0.3052163942895754,-30.21642303466797
2023-01-18,20.954559326171875,20.954559572907545,0.2182766596476237,-20.954559326171875
2023-01-18,8.158088684082031,8.158088798352031,0.10877451578776041,8.158088684082031
2023-01-18,24.801979064941406,24.80197942894377,0.4769611358642578,24.801979064941406
2023-01-18,11.505661010742188,11.50566094427645,0.16436658586774552,11.505661010742188
2023-01-18,16.928237915039062,16.928238141697772,0.30778614390980114,16.928237915039062
2023-01-18,22.719314575195312,22.71931416940496,0.23182974056321748,-22.719314575195312
2023-01-18,23.092193603515625,23.092193261975734,0.24566163407995345,-23.092193603515625
